:@computed_region_rxqg_mtj9,filed_date,record_id,zipcode,street_number,:@computed_region_ajp5_b2md,existing_use,:@computed_region_yftq_j783,:@computed_region_bh8s_q3mv,:@computed_region_uruc_drv6,block,:@computed_region_jx4q_fizf,permit_type_definition,:@computed_region_qgnn_b9vv,neighborhoods_analysis_boundaries,supervisor_district,plansets,estimated_cost,description,proposed_use,revised_cost,permit_creation_date,street_name,street_suffix,permit_number,status_date,status,number_of_existing_stories,:@computed_region_26cr_cadq,lot,number_of_proposed_stories,:@computed_region_6qbp_sg9q,permit_type,location_latitude,location_human_address,location_needs_recoding,location_longitude,existing_units,proposed_construction_type,permit_expiration_date,issued_date,existing_construction_type,existing_construction_type_description,proposed_construction_type_description,proposed_units,fire_only_permit,street_number_suffix,unit,structural_notification,site_permit,unit_suffix,completed_date
"3","2020-09-05T00:00:00.000","1598177512137","94116","2410","35","apartments","1","29491","4","2393","5","additions alterations or repairs","10","Sunset/Parkside","4","2","18000","instal new fire alarm system under building permit #201206203038","apartments",,"2020-09-05T00:00:00.000","33rd","Av","202009053591","2020-09-05T00:00:00.000","filed","4","7","040","4","40","3","37.74215314970451","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.490454703214","10","5",,,"5","wood frame (5)","wood frame (5)","10","Y",,,,,,
"1","2020-09-05T00:00:00.000","159816489456","94115","2675","18","retail sales","15","54","11","1094","8","sign - erect","7","Lone Mountain/USF","2","2","9800",,,,"2020-09-05T00:00:00.000","Geary","Bl","202009053574","2020-09-05T00:00:00.000","filed","3","6","001",,"13","4","37.78183689191271","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44573424186362",,,,,"1","constr type 1",,,,,,,,,
"11","2020-09-05T00:00:00.000","159816890789","94115","1739","39","2 family dwelling","15","29490","10","1154","8","otc alterations permit","4","Western Addition","5","2","7500","replace rear stairs in-kind.","2 family dwelling","0","2020-09-05T00:00:00.000","Turk","St","202009053560","2020-09-05T00:00:00.000","filed","2","11","041","2","97","8","37.77955080186759","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43771541234347","2","5",,,"5","wood frame (5)","wood frame (5)","2",,,,,,,
"1","2020-09-05T00:00:00.000","1598214450732","94115","2226","30","apartments","13","29490","11","0637","6","otc alterations permit","4","Pacific Heights","2","2","20000","interior renovation. new bathroom fixtures & new kitchen & finshes. new electrical lighting.","apartments","0","2020-09-05T00:00:00.000","California","St","202009053628","2020-09-05T00:00:00.000","filed","3","6","040","3","102","8","37.789552019923676","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43114043721683","3","5",,,"5","wood frame (5)","wood frame (5)","3",,,"101",,,,
"3","2020-09-05T00:00:00.000","1598175116446","94122","1527","35",,"1","56","4","1833","5","otc alterations permit","10","Sunset/Parkside","4","2",,"remove & replace existing rear egress stair",,,"2020-09-05T00:00:00.000","Judah","St","202009053597","2020-09-05T00:00:00.000","filed",,"7","035",,"39","8","37.76138282551774","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4785800234984",,,,,,,,,,,,,,,
"3","2020-09-05T00:00:00.000","1598143138618","94132","45","35","1 family dwelling","1","64","4","2523","5","otc alterations permit","10","Sunset/Parkside","4","2","7000","voluntary strengthening of cripple walls & sill plate in accordance with cebc ch a3 (per engineered plans)","1 family dwelling","7000","2020-09-05T00:00:00.000","Escondido","Av","202009053568","2020-09-10T00:00:00.000","issued","2","7","024","2","40","8","37.734596078772434","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.48983602942486","1","5","2021-03-10T00:00:00.000Z","2020-09-10T00:00:00.000","5","wood frame (5)","wood frame (5)","1",,,,,,,
"5","2020-09-05T00:00:00.000","1598196210229","94131","225","10","day care, non-res","2","63","1","6657","4","otc alterations permit","9","Glen Park","8","2","75000","elevator machine room to be built.","day care, non-res","75000","2020-09-05T00:00:00.000","30th","St","202009053608","2020-09-05T00:00:00.000","filed","3","5","063","3","59","8","37.74184658851431","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42504653770908","0","5",,,"5","wood frame (5)","wood frame (5)","0",,,,,,,
"1","2020-09-05T00:00:00.000","159815589456","94115","2675","18","retail sales","15","54","11","1094","8","sign - erect","7","Lone Mountain/USF","2","2","9800","sign, \"petsmart\" 93 sq ft, electric, wall-mounted",,,"2020-09-05T00:00:00.000","Geary","Bl","202009053573","2020-09-05T00:00:00.000","filed","3","6","001",,"13","4","37.78183689191271","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44573424186362",,,,,"1","constr type 1",,,,,,,,,
"1","2020-09-05T00:00:00.000","1598207393101","94115","1753","31","2 family dwelling","15","29490","11","1031","9","otc alterations permit","8","Presidio Heights","2","2","70000","remove wall between dining & living room. kitchen & bathroom remodel. remove existing brick chimney.","2 family dwelling","0","2020-09-05T00:00:00.000","Lyon","St","202009053619","2020-09-05T00:00:00.000","filed","3","6","048","3","103","8","37.78718391213761","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44562617172136","2","5",,,"5","wood frame (5)","wood frame (5)","2",,,"0",,,,
"4","2020-09-05T00:00:00.000","1598134150927","94127","165","41","1 family dwelling","9","59","5","3048","5","otc alterations permit","10","West of Twin Peaks","7","2","150000","new family room, bathroom and closet at basement. reconfigure level 1, renovate kitchen and bath at level 2, new stair to connect all levels, new windows at sides and rear.","1 family dwelling","0","2020-09-05T00:00:00.000","El Verano","Wy","202009053558","2020-09-05T00:00:00.000","filed","1","8","017","1","69","8","37.73053278723412","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46120269522304","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"1","2020-09-05T00:00:00.000","159820089851","94115","71","18","apartments","15","29490","11","1115","8","otc alterations permit","7","Lone Mountain/USF","2","2","80000","soft story per sfebc 2019 cebc chapter 4d appendix a-4","apartments","0","2020-09-05T00:00:00.000","Terra Vista","Av","202009053612","2020-09-05T00:00:00.000","filed","2","6","001","2","13","8","37.781310290296815","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.44320307292153","6","5",,,"5","wood frame (5)","wood frame (5)","6",,,,,,,
"10","2020-09-05T00:00:00.000","1598210232061","94133","301","6","apartments","3","308","2","0146","1","otc alterations permit","6","Chinatown","3","2","126000","residential: soft story compiance per sfebc 2019 cebc chapter 4d appendix a4.","apartments","0","2020-09-05T00:00:00.000","Columbus","Av","202009053622","2020-09-05T00:00:00.000","filed","3","3","002","3","106","8","37.79798275918904","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.40721587818379","46","5",,,"5","wood frame (5)","wood frame (5)","46",,,,,,,
"1","2020-09-05T00:00:00.000","159820377143","94115","2148","30","1 family dwelling","13","29490","11","0635","6","otc alterations permit","4","Pacific Heights","2","2","70000","revision to pa #2018-0815-7399: alter interior layout, add laundry & office in basement. add mech, alter plumbing, electrical. replace front door & garage door. alter front planters & gate, shift side elevation windows.","1 family dwelling","0","2020-09-05T00:00:00.000","Steiner","St","202009053615","2020-09-05T00:00:00.000","filed","2","6","015","2","102","8","37.78938858867672","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43536299658174","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"1","2020-09-05T00:00:00.000","1598181351036","94115","2398","30","apartments","13","29490","11","0604","6","otc alterations permit","4","Pacific Heights","2","2","60000","residential only:  seismic retrofit of soft story, to comply with sfebc 4d, mandatory seismic retrofit per 2016 cebc appendix a4","apartments","0","2020-09-05T00:00:00.000","Webster","St","202009053599","2020-09-05T00:00:00.000","filed","3","6","027","3","102","8","37.792584402059475","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43263757012963","6","5",,,"5","wood frame (5)","wood frame (5)","6",,,,,,,
"1","2020-09-05T00:00:00.000","159816376443","94109","1950","30","apartments","13","28858","11","0618","6","otc alterations permit","4","Pacific Heights","2","2","53000","install a 13r automatic wet-pipe sprinkler system on the ground (egress only). 1st, 2nd, 3rd fl of a 4-story building.","apartments","0","2020-09-05T00:00:00.000","Franklin","St","202009053583","2020-09-05T00:00:00.000","filed","4","6","009","4","102","8","37.7927269534913","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42413331335115","12","5",,,"5","wood frame (5)","wood frame (5)","12","Y",,,,,,
"4","2020-09-05T00:00:00.000","1598156507987","94132","3251","16","food/beverage hndlng","1","64","5","7295","5","otc alterations permit","10","Lakeshore","7","2","500000","suite #220: tenant improvement for new restaurant 3391 sq ft restroom & kitchen.","food/beverage hndlng","0","2020-09-05T00:00:00.000","20th","Av","202009053581","2020-09-05T00:00:00.000","filed","2","8","038","2","41","8","37.729021627534344","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.47673939361488","0","1",,,"1","constr type 1","constr type 1","0",,,,,,,
"11","2020-09-05T00:00:00.000","1598133237376","94117","575","9","apartments","15","29492","10","0824","8","otc alterations permit","4","Hayes Valley","5","2","70000","unit 605: unit remodel, removal of non-structural walls, new kitchen, cabinets, applicances, finishes, fixtures, new electrical plugs/switches","apartments","0","2020-09-05T00:00:00.000","Pierce","St","202009053557","2020-09-05T00:00:00.000","filed","6","11","001","6","23","8","37.775202422425295","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43474725432849","36","3",,,"3","constr type 3","constr type 3","36",,,,,,,
"8","2020-09-05T00:00:00.000","1598137176445","94124","1311","1","1 family dwelling","10","58","6","4941","3","otc alterations permit","2","Bayview Hunters Point","10","2","1851","new 100a fused box controller breaker has been reflected on the sld (page #2).  ref solar pa#2827","1 family dwelling","0","2020-09-05T00:00:00.000","Gilman","Av","202009053563","2020-09-05T00:00:00.000","filed","2","9","042","2","88","8","37.72135736428963","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39418216482272","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"3","2020-09-05T00:00:00.000","1598167116373","94122","1487","35","1 family dwelling","1","56","4","1832","5","otc alterations permit","10","Sunset/Parkside","4","2","145000","level #1: remove existing bath & powder rooms. replace w/ a new lounge area, new bath. provide new stair. provide new closet in bedroom #1. remove existing walk-in closet in bedroom #2. replace w/ new closet. level #2: provide new primary bath & walk-in closet.","1 family dwelling","0","2020-09-05T00:00:00.000","21st","Av","202009053585","2020-09-05T00:00:00.000","filed","2","7","018","2","39","8","37.760012556208245","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.47931038450541","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"1","2020-09-05T00:00:00.000","1598185351036","94115","2398","30","apartments","13","29490","11","0604","6","otc alterations permit","4","Pacific Heights","2","2","30000","commercial only:  seismic retrofit of soft story, to comply with sfebc 4d, mandatory seismic retrofit per 2016 cebc appendix a4","apartments","0","2020-09-05T00:00:00.000","Webster","St","202009053600","2020-09-05T00:00:00.000","filed","3","6","027","3","102","8","37.792584402059475","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43263757012963","6","5",,,"5","wood frame (5)","wood frame (5)","6",,,,,,,
"6","2020-09-05T00:00:00.000","1598195196195","94112","118","7","1 family dwelling","9","28861","8","6095","4","otc alterations permit","9","Excelsior","11","2","25000","remove (e) deck and replace with new code compliant deck and stairs","1 family dwelling","0","2020-09-05T00:00:00.000","Dublin","St","202009053607","2020-09-05T00:00:00.000","filed","1","1","002","1","90","8","37.718345167299","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42689591859875","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"7","2020-09-05T00:00:00.000","1598204189149","94112","241","2","1 family dwelling","2","28861","7","5837","4","otc alterations permit","9","Bernal Heights","9","2","224882","garage conversion to 3 bedrooms, 1.5 baths, new foundation & lowered slab to increase finished ceiling height to 8'0.","1 family dwelling","0","2020-09-05T00:00:00.000","Benton","Av","202009053616","2020-09-05T00:00:00.000","filed","2","2","008","2","93","8","37.73320882627868","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42274099861592","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"10","2020-09-05T00:00:00.000","1598139304428","94109","2164","32","food/beverage hndlng","13","28858","2","0572","6","otc alterations permit","4","Russian Hill","3","2","20000","g/f -reconfigure kitchen floor plan. upgrade (e)type ii hood 4'x12'. upgrade ada entry door. (n) accessible counter. (n) ansul fire supprssion system under separate permit.","food/beverage hndlng","26800","2020-09-05T00:00:00.000","Polk","St","202009053564","2020-09-05T00:00:00.000","filed","3","3","020","3","105","8","37.796790764259384","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42164336554484","12","5",,,"5","wood frame (5)","wood frame (5)","12",,,"0",,,,
"1","2020-09-05T00:00:00.000","159819972502","94123","2388","13","2 family dwelling","13","57","11","0511","6","otc alterations permit","4","Marina","2","2","40000","revision to pa #2020-0206-3772: add 190 sq ft roof deck w/ access stair and sliding roof hatch. lighting and power as required.","2 family dwelling","0","2020-09-05T00:00:00.000","Greenwich","St","202009053611","2020-09-05T00:00:00.000","filed","2","6","024C","2","14","8","37.7987015883181","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43899788941853","2","5",,,"5","wood frame (5)","wood frame (5)","2",,,,,,,
"8","2020-09-05T00:00:00.000","1598215178129","94124","1530","1","1 family dwelling","10","58","6","5254","3","otc alterations permit","2","Bayview Hunters Point","10","2","7500","rebuild (e) rear deck & stairs.","1 family dwelling","0","2020-09-05T00:00:00.000","Hudson","Av","202009053627","2020-09-05T00:00:00.000","filed","2","9","007","2","86","8","37.73958414475293","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.38692348740295","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"10","2020-09-05T00:00:00.000","1598188266737","94109","1142","21","apartments","5","28858","2","0247","1","otc alterations permit","6","Nob Hill","3","0","8000","remove all (e) old lath & plaster, replace with sheet rock, remodel (e) bathroom & kitchen,  upgrade all (e) electrical outlet & lights on 3rd floor.","apartments",,"2020-09-05T00:00:00.000","Leavenworth","St","202009053592","2020-09-05T00:00:00.000","filed","4","3","018","4","16","8","37.79181744483838","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41561334356095","3","5",,,"5","wood frame (5)","wood frame (5)","3","Y",,,,,,
"3","2020-09-05T00:00:00.000","1598142119719","94122","1610","35","1 family dwelling","1","56","4","1903","5","otc alterations permit","10","Sunset/Parkside","4","2","70000","new rear deck on 2nd floor. add new master bathroom, one powder room, relocate (e) kitchen on 2nd floor. add (n) mechanical room & laundry on 1st floor.","1 family dwelling","0","2020-09-05T00:00:00.000","41st","Av","202009053567","2020-09-05T00:00:00.000","filed","2","7","049","2","39","8","37.756662926490186","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.50004369380189","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"11","2020-09-05T00:00:00.000","159817190790","94115","1741","39","2 family dwelling","15","29490","10","1154","8","otc alterations permit","4","Western Addition","5","2","7500","replace rear stairs in-kind.","2 family dwelling","0","2020-09-05T00:00:00.000","Turk","St","202009053560","2020-09-05T00:00:00.000","filed","2","11","042","2","97","8","37.77955080186759","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43771541234347","2","5",,,"5","wood frame (5)","wood frame (5)","2",,,,,,,
"7","2020-09-05T00:00:00.000","1598145247992","94110","3324","20","apartments","2","28859","7","3590","7","otc alterations permit","3","Mission","9","2","1","revision to pa #2014-0219-8846: 4th floor restroom.","apartments","0","2020-09-05T00:00:00.000","19th","St","202009053570","2020-09-05T00:00:00.000","filed","3","2","014","4","53","8","37.76054056423064","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4176640211908","4","5",,,"5","wood frame (5)","wood frame (5)","8",,,,,,,
"7","2020-09-05T00:00:00.000","1598140159345","94110","634","20","2 family dwelling","8","28859","7","3575","7","otc alterations permit","3","Mission","9","2","10000","install new fire sprinkler system for entire ground floor. ref app#201908290168","apartments","0","2020-09-05T00:00:00.000","South Van Ness","Av","202009053565","2020-09-05T00:00:00.000","filed","3","2","007","3","53","8","37.762925666056695","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41762635897098","2","5",,,"5","wood frame (5)","wood frame (5)","3","Y",,,,,,
"1","2020-09-05T00:00:00.000","159821758657","94109","2420","32","1 family dwelling","5","28858","11","0095","1","otc alterations permit","6","Russian Hill","2","2","110000","revision to pa #201804035314: increase size of garage within existing building envelope & associated electrical. seismic upgrade as required for garage expansion.","1 family dwelling","0","2020-09-05T00:00:00.000","Larkin","St","202009053630","2020-09-05T00:00:00.000","filed","3","6","017","3","107","8","37.8002725815688","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42065995720364","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"9","2020-09-05T00:00:00.000","1598158164576","94105","455","8","office","12","28855","3","3709","2","otc alterations permit","6","Financial District/South Beach","6","2","500","23rd floor: fire only work to add an audio/visual shustdown relay module pli remodel. install f.a. permit(202002065422) was done for the space. ref app#201912179718","office","0","2020-09-05T00:00:00.000","Market","St","202009053579","2020-09-05T00:00:00.000","filed","23","10","012","23","108","8","37.790947055357286","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39863358854024","0","1",,,"1","constr type 1","constr type 1","0","Y",,,,,,
"7","2020-09-05T00:00:00.000","1598131189261","94110","485","2","1 family dwelling","2","28861","7","5841","4","otc alterations permit","9","Bernal Heights","9","2","5000","replace (2) windows @ front elevation, (1) kitchen window in lightwell.  no change in window sizes","1 family dwelling","0","2020-09-05T00:00:00.000","Justin","Dr","202009053555","2020-09-05T00:00:00.000","filed","2","2","025","2","93","8","37.7319364158559","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42530190647012","1","5",,,"5","wood frame (5)","wood frame (5)","1",,,,,,,
"9","2020-09-05T00:00:00.000","1598183507370","94102","988","36","office","14","28852","3","0342","10","otc alterations permit","5","Tenderloin","6","2","3900","8th floor: add, relocate for sprinklers per t.i. :  add 4  and relocate 8. ref# 201912230243","office","0","2020-09-05T00:00:00.000","Market","St","202009053594","2020-09-05T00:00:00.000","filed","8","10","025","8","20","8","37.782665029202256","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41029179248662","0","1",,,"1","constr type 1","constr type 1","0","Y",,"1",,,"M1",
"9","2020-09-05T00:00:00.000","1598135495332","94105","415","8","office","12","28855","3","3720","2","otc alterations permit","1","Financial District/South Beach","6","2","150000","51/f:  t.i. new finishes, floors, walls & ceiling, mechanical & electrical","office","150000","2020-09-05T00:00:00.000","Mission","St","202009053559","2020-09-05T00:00:00.000","filed","63","10","009","63","32","8","37.78985529361942","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39680054556624",,"1",,,"1","constr type 1","constr type 1",,,,,,,,
"1","2020-09-05T00:00:00.000","1598186434097","94115","2285","30","apartments","13","29490","11","0604","6","otc alterations permit","4","Pacific Heights","2","2","30000","commercial only:  seismic retrofit of soft story, to comply with sfebc 4d, mandatory seismic retrofit per 2016 cebc appendix a4","apartments","0","2020-09-05T00:00:00.000","Jackson","St","202009053600","2020-09-05T00:00:00.000","filed","3","6","027","3","102","8","37.792584402059475","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43263757012963","6","5",,,"5","wood frame (5)","wood frame (5)","6",,,,,,,
"6","2020-09-09T00:00:00.000","1598355424149","94112","45","28","office","9","28861","8","6959","4","otc alterations permit","9","Outer Mission","11","2","50000","provide basic core and shell, lighting and power to 45 onondaga. install new 600a service upgrade. ti reference #2020-0110-1639","office","0","2020-09-05T00:00:00.000","Onondaga","St","202009093754","2020-09-09T00:00:00.000","filed","2","1","016","2","80","8","37.72133896702777","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43851738126536","0","5",,,"5","wood frame (5)","wood frame (5)","0",,,,,,,
"9","2020-09-05T00:00:00.000","1598166164483","94105","90","8","office","12","28855","3","3707","2","otc alterations permit","6","Financial District/South Beach","6","2","20000","install c02 sensors & alarms in storage rooms","office","0","2020-09-05T00:00:00.000","New Montgomery","St","202009053586","2020-09-05T00:00:00.000","filed","15","10","016","15","32","8","37.78742254808071","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.40093231830262",,"1",,,"1","constr type 1","constr type 1",,,,,,,,
"9","2020-09-05T00:00:00.000","1598169472398","94158","1600","4","office","14","310","3","8709","3","otc alterations permit","1","Mission Bay","6","2","12000","replacing bi-directional amplifier of emergency responder radio coverage system with a bi-directional amplifier that meets sf's new bda requirements.","office","0","2020-09-05T00:00:00.000","Owens","St","202009053587","2020-09-05T00:00:00.000","filed","10","10","020","10","34","8","37.76810353062616","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39550144979286","0","1",,,"1","constr type 1","constr type 1","0","Y",,"0",,,,
"10","2020-09-05T00:00:00.000","159813266051","94108","601","8","office","5","28857","2","0258","1","otc alterations permit","6","Financial District/South Beach","3","2","25000","suite 617: electrical title 24 & mechanical engineer drawings for work under bpa#201912311056","office","0","2020-09-05T00:00:00.000","California","St","202009053556","2020-09-05T00:00:00.000","filed","22","3","032","22","104","8","37.79235939352094","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.4046855859174",,"1",,,"1","constr type 1","constr type 1",,,,,,,,
"9","2020-09-05T00:00:00.000","1598150164576","94105","455","8","office","12","28855","3","3709","2","otc alterations permit","6","Financial District/South Beach","6","2","500","3rd floor: fire only work to add 1 door lock release relay. no ref app#","office","0","2020-09-05T00:00:00.000","Market","St","202009053576","2020-09-05T00:00:00.000","filed","23","10","012","23","108","8","37.790947055357286","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.39863358854024","0","1",,,"1","constr type 1","constr type 1","0","Y",,,,,,
"6","2020-09-05T00:00:00.000","1598178195684","94112","4651","7","office","9","28861","8","6083","4","otc alterations permit","9","Excelsior","11","2","80000","proposed ti at ground floor (4653 mission) to accomodate an office space. all work to be performed within existing boundary of the building. no exterior modification proposed.","office","0","2020-09-05T00:00:00.000","Mission","St","202009053598","2020-09-05T00:00:00.000","filed","2","1","030","2","90","8","37.72375944345435","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43516356561936","0","5",,,"5","wood frame (5)","wood frame (5)","0",,,,,,,
"2","2020-09-05T00:00:00.000","1598144514085","94118","1812","11","2 family dwelling","11","54","9","1535","9","otc alterations permit","8","Inner Richmond","1","2","10000","install 21 new fire sprinklers throughout ground floor and basement per nfpa#13. underground per nfpa#24. ref bldg permit 201711154103","apartments","0","2020-09-05T00:00:00.000","Anza","St","202009053566","2020-09-05T00:00:00.000","filed","3","4","018","3","5","8","37.77917727099911","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.46773570465348","2","5",,,"5","wood frame (5)","wood frame (5)","3","Y",,,,,,
"9","2020-09-05T00:00:00.000","1598161517118","94103","1064","34",,"14","28853","3","3703","2","otc alterations permit","5","South of Market","6",,,"per pa 201810233860, add addresses to new build at block 3703.ot 040 as: 555 stevenson st (clinic), 1064 mission st (adulet bleg), and 1066 mission st (senior bldg)",,"243.66","2020-09-05T00:00:00.000","Mission","St","M1221968","2020-09-08T00:00:00.000","issued",,"10","340",,"32","8","37.78048729571373","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41037953881079",,,,"2020-09-08T00:00:00.000",,,,,,,,,,,
"5","2020-09-05T00:00:00.000","1598201209779","94131","292","22","apartments","2","63","1","6637","4","otc alterations permit","9","Noe Valley","8","2","80000","revision to pa #201907095463: seismic retrofit per sf ordinance #66-13 seismic strengthening of soft-story wood frame buildings. no change to building footprint or exterior appearances.","apartments","0","2020-09-05T00:00:00.000","30th","St","202009053613","2020-09-05T00:00:00.000","filed","2","5","020","2","84","8","37.74236064231786","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.42625194744099","14","5",,,"5","wood frame (5)","wood frame (5)","14",,,,,,,
"6","2020-09-05T00:00:00.000","1598179361249","94112","4653","7","office","9","28861","8","6083","4","otc alterations permit","9","Excelsior","11","2","80000","proposed ti at ground floor (4653 mission) to accomodate an office space. all work to be performed within existing boundary of the building. no exterior modification proposed.","office","0","2020-09-05T00:00:00.000","Mission","St","202009053598","2020-09-05T00:00:00.000","filed","2","1","030","2","90","8","37.72375944345435","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.43516356561936","0","5",,,"5","wood frame (5)","wood frame (5)","0",,,,,,,
"4","2020-09-05T00:00:00.000","1598193507987","94132","3251","16",,"1","64","5","7295","5","otc alterations permit","10","Lakeshore","7","2",,"revision to pa 202006309406. suite 2111. relocate dimising wall back 10 ft to create more floor space. no changes to electrical, mechanical or structural.",,,"2020-09-05T00:00:00.000","20th","Av","202009053605","2020-09-05T00:00:00.000","filed",,"8","038",,"41","8","37.729021627534344","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.47673939361488",,,,,,,,,,,,,,,
"9","2020-09-04T00:00:00.000","1598035376791","94102","260","36","apartments","7","28852","3","0345","10","otc alterations permit","5","Tenderloin","6","2","2000","provide sprinkler coverage @ 2nd, 3rd,4th, main landings within central staircase. coverage exists on 1st and roof levels.","apartments","0","2020-09-04T00:00:00.000","Golden Gate","Av","202009043471","2020-09-04T00:00:00.000","filed","4","10","007","4","20","8","37.7820106820747","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41497390035667","64","2",,,"2","constr type 2","constr type 2","64","Y",,,,,,
"7","2020-09-04T00:00:00.000","1598036248846","94110","2722","20","2 family dwelling","2","28859","7","3641","7","otc alterations permit","3","Mission","9","0","5000","revision to bpa# 202006118414. replace existing slab-on-grade.","2 family dwelling","5000","2020-09-04T00:00:00.000","Folsom","St","202009043472","2020-09-04T00:00:00.000","issued","3","2","002","3","53","8","37.75364429531434","{\"address\": \"\", \"city\": \"\", \"state\": \"\", \"zip\": \"\"}",false,"-122.41454091180178","2","5","2021-01-04T00:00:00.000Z","2020-09-04T00:00:00.000","5","wood frame (5)","wood frame (5)","2",,,,,,,
